country date number_sequenced variant
Italy 2020-11-02 204 UNK
Italy 2020-11-09 144 B.1.1.529
Italy 2020-11-09 144 B.1.617.2
Italy 2020-11-09 144 Other
Italy 2020-11-09 144 UNK
Italy 2020-11-16 125 B.1.1.529
Italy 2020-11-16 125 B.1.617.2
Italy 2020-11-16 125 Other
Italy 2020-11-16 125 UNK
Italy 2020-11-23 168 B.1.1.529
Italy 2020-11-23 168 B.1.617.2
Italy 2020-11-23 168 Other
Italy 2020-11-23 168 UNK
Italy 2020-11-30 126 B.1.1.529
Italy 2020-11-30 126 B.1.617.2
Italy 2020-11-30 126 Other
Italy 2020-11-30 126 UNK
Italy 2020-12-07 236 B.1.1.529
Italy 2020-12-07 236 B.1.617.2
Italy 2020-12-07 236 Other
Italy 2020-12-07 236 UNK
Italy 2020-12-14 513 B.1.1.529
Italy 2020-12-14 513 B.1.617.2
Italy 2020-12-14 513 Other
Italy 2020-12-14 513 UNK
Italy 2020-12-21 414 B.1.1.529
Italy 2020-12-21 414 B.1.617.2
Italy 2020-12-21 414 Other
Italy 2020-12-21 414 UNK
Italy 2020-12-28 388 B.1.1.529
Italy 2020-12-28 388 B.1.617.2
Italy 2020-12-28 388 Other
Italy 2020-12-28 388 UNK
Italy 2021-01-04 465 B.1.1.529
Italy 2021-01-04 465 B.1.617.2
Italy 2021-01-04 465 Other
Italy 2021-01-04 465 UNK
Italy 2021-01-11 669 B.1.1.529
Italy 2021-01-11 669 B.1.617.2
Italy 2021-01-11 669 Other
Italy 2021-01-11 669 UNK
Italy 2021-01-18 709 B.1.1.529
Italy 2021-01-18 709 B.1.617.2
Italy 2021-01-18 709 Other
Italy 2021-01-18 709 UNK
Italy 2021-01-25 225 B.1.1.529
Italy 2021-01-25 225 B.1.617.2
Italy 2021-01-25 225 Other
Italy 2021-01-25 225 UNK
Italy 2021-02-01 982 B.1.1.529
Italy 2021-02-01 982 B.1.617.2
Italy 2021-02-01 982 Other
Italy 2021-02-01 982 UNK
Italy 2021-02-08 1392 B.1.1.529
Italy 2021-02-08 1392 B.1.617.2
Italy 2021-02-08 1392 Other
Italy 2021-02-08 1392 UNK
Italy 2021-02-15 1945 B.1.1.529
Italy 2021-02-15 1945 B.1.617.2
Italy 2021-02-15 1945 Other
Italy 2021-02-15 1945 UNK
Italy 2021-02-22 2045 B.1.1.529
Italy 2021-02-22 2045 B.1.617.2
Italy 2021-02-22 2045 Other
Italy 2021-02-22 2045 UNK
Italy 2021-03-01 2432 B.1.1.529
Italy 2021-03-01 2432 B.1.617.2
Italy 2021-03-01 2432 Other
Italy 2021-03-01 2432 UNK
Italy 2021-03-08 2806 B.1.1.529
Italy 2021-03-08 2806 B.1.617.2
Italy 2021-03-08 2806 Other
Italy 2021-03-08 2806 UNK
Italy 2021-03-15 3189 B.1.1.529
Italy 2021-03-15 3189 B.1.617.2
Italy 2021-03-15 3189 Other
Italy 2021-03-15 3189 UNK
Italy 2021-03-22 1620 B.1.1.529
Italy 2021-03-22 1620 B.1.617.2
Italy 2021-03-22 1620 Other
Italy 2021-03-22 1620 UNK
Italy 2021-03-29 2070 B.1.1.529
Italy 2021-03-29 2070 B.1.617.2
Italy 2021-03-29 2070 Other
Italy 2021-03-29 2070 UNK
Italy 2021-04-05 1944 B.1.1.529
Italy 2021-04-05 1944 B.1.617.2
Italy 2021-04-05 1944 Other
Italy 2021-04-05 1944 UNK
Italy 2021-04-12 1969 B.1.1.529
Italy 2021-04-12 1969 B.1.617.2
Italy 2021-04-12 1969 Other
Italy 2021-04-12 1969 UNK
Italy 2021-04-19 2949 B.1.1.529
Italy 2021-04-19 2949 B.1.617.2
Italy 2021-04-19 2949 Other
Italy 2021-04-19 2949 UNK
Italy 2021-04-26 1348 B.1.1.529
Italy 2021-04-26 1348 B.1.617.2
Italy 2021-04-26 1348 Other
Italy 2021-04-26 1348 UNK
Italy 2021-05-03 1472 B.1.1.529
Italy 2021-05-03 1472 B.1.617.2
Italy 2021-05-03 1472 Other
Italy 2021-05-03 1472 UNK
Italy 2021-05-10 986 B.1.1.529
Italy 2021-05-10 986 B.1.617.2
Italy 2021-05-10 986 Other
Italy 2021-05-10 986 UNK
Italy 2021-05-17 1928 B.1.1.529
Italy 2021-05-17 1928 B.1.617.2
Italy 2021-05-17 1928 Other
Italy 2021-05-17 1928 UNK
Italy 2021-05-24 891 B.1.1.529
Italy 2021-05-24 891 B.1.617.2
Italy 2021-05-24 891 Other
Italy 2021-05-24 891 UNK
Italy 2021-05-31 863 B.1.1.529
Italy 2021-05-31 863 B.1.617.2
Italy 2021-05-31 863 Other
Italy 2021-05-31 863 UNK
Italy 2021-06-07 774 B.1.1.529
Italy 2021-06-07 774 B.1.617.2
Italy 2021-06-07 774 Other
Italy 2021-06-07 774 UNK
Italy 2021-06-14 748 B.1.1.529
Italy 2021-06-14 748 B.1.617.2
Italy 2021-06-14 748 Other
Italy 2021-06-14 748 UNK
Italy 2021-06-21 1345 B.1.1.529
Italy 2021-06-21 1345 B.1.617.2
Italy 2021-06-21 1345 Other
Italy 2021-06-21 1345 UNK
Italy 2021-06-28 1222 B.1.1.529
Italy 2021-06-28 1222 B.1.617.2
Italy 2021-06-28 1222 Other
Italy 2021-06-28 1222 UNK
Italy 2021-07-05 1987 B.1.1.529
Italy 2021-07-05 1987 B.1.617.2
Italy 2021-07-05 1987 Other
Italy 2021-07-05 1987 UNK
Italy 2021-07-12 2027 B.1.1.529
Italy 2021-07-12 2027 B.1.617.2
Italy 2021-07-12 2027 Other
Italy 2021-07-12 2027 UNK
Italy 2021-07-19 2954 B.1.1.529
Italy 2021-07-19 2954 B.1.617.2
Italy 2021-07-19 2954 Other
Italy 2021-07-19 2954 UNK
Italy 2021-07-26 2253 B.1.1.529
Italy 2021-07-26 2253 B.1.617.2
Italy 2021-07-26 2253 Other
Italy 2021-07-26 2253 UNK
Italy 2021-08-02 1939 B.1.1.529
Italy 2021-08-02 1939 B.1.617.2
Italy 2021-08-02 1939 Other
Italy 2021-08-02 1939 UNK
Italy 2021-08-09 1716 B.1.1.529
Italy 2021-08-09 1716 B.1.617.2
Italy 2021-08-09 1716 Other
Italy 2021-08-09 1716 UNK
Italy 2021-08-16 1595 B.1.1.529
Italy 2021-08-16 1595 B.1.617.2
Italy 2021-08-16 1595 Other
Italy 2021-08-16 1595 UNK
Italy 2021-08-23 2045 B.1.1.529
Italy 2021-08-23 2045 B.1.617.2
Italy 2021-08-23 2045 Other
Italy 2021-08-23 2045 UNK
Italy 2021-08-30 1643 B.1.1.529
Italy 2021-08-30 1643 B.1.617.2
Italy 2021-08-30 1643 Other
Italy 2021-08-30 1643 UNK
Italy 2021-09-06 1145 B.1.1.529
Italy 2021-09-06 1145 B.1.617.2
Italy 2021-09-06 1145 Other
Italy 2021-09-06 1145 UNK
Italy 2021-09-13 1341 B.1.1.529
Italy 2021-09-13 1341 B.1.617.2
Italy 2021-09-13 1341 Other
Italy 2021-09-13 1341 UNK
Italy 2021-09-20 1270 B.1.1.529
Italy 2021-09-20 1270 B.1.617.2
Italy 2021-09-20 1270 Other
Italy 2021-09-20 1270 UNK
Italy 2021-09-27 1328 B.1.1.529
Italy 2021-09-27 1328 B.1.617.2
Italy 2021-09-27 1328 Other
Italy 2021-09-27 1328 UNK
Italy 2021-10-04 1231 B.1.1.529
Italy 2021-10-04 1231 B.1.617.2
Italy 2021-10-04 1231 Other
Italy 2021-10-04 1231 UNK
Italy 2021-10-11 1064 B.1.1.529
Italy 2021-10-11 1064 B.1.617.2
Italy 2021-10-11 1064 Other
Italy 2021-10-11 1064 UNK
Italy 2021-10-18 1366 B.1.1.529
Italy 2021-10-18 1366 B.1.617.2
Italy 2021-10-18 1366 Other
Italy 2021-10-18 1366 UNK
Italy 2021-10-25 1348 B.1.1.529
Italy 2021-10-25 1348 B.1.617.2
Italy 2021-10-25 1348 Other
Italy 2021-10-25 1348 UNK
Italy 2021-11-01 1945 B.1.1.529
Italy 2021-11-01 1945 B.1.617.2
Italy 2021-11-01 1945 Other
Italy 2021-11-01 1945 UNK
Italy 2021-11-08 1779 B.1.1.529
Italy 2021-11-08 1779 B.1.617.2
Italy 2021-11-08 1779 Other
Italy 2021-11-08 1779 UNK
Italy 2021-11-15 1990 B.1.1.529
Italy 2021-11-15 1990 B.1.617.2
Italy 2021-11-15 1990 Other
Italy 2021-11-15 1990 UNK
Italy 2021-11-22 1662 B.1.1.529
Italy 2021-11-22 1662 B.1.617.2
Italy 2021-11-22 1662 Other
Italy 2021-11-22 1662 UNK
Italy 2021-11-29 1353 B.1.1.529
Italy 2021-11-29 1353 B.1.617.2
Italy 2021-11-29 1353 Other
Italy 2021-11-29 1353 UNK
Italy 2021-12-06 2491 B.1.1.529
Italy 2021-12-06 2491 B.1.617.2
Italy 2021-12-06 2491 Other
Italy 2021-12-06 2491 UNK
Italy 2021-12-13 1821 B.1.1.529
Italy 2021-12-13 1821 B.1.617.2
Italy 2021-12-13 1821 Other
Italy 2021-12-13 1821 UNK
Italy 2021-12-20 3164 B.1.1.529
Italy 2021-12-20 3164 B.1.617.2
Italy 2021-12-20 3164 Other
Italy 2021-12-20 3164 UNK
Italy 2021-12-27 2174 B.1.1.529
Italy 2021-12-27 2174 B.1.617.2
Italy 2021-12-27 2174 Other
Italy 2021-12-27 2174 UNK
Italy 2022-01-03 2231 B.1.1.529
Italy 2022-01-03 2231 B.1.617.2
Italy 2022-01-03 2231 Other
Italy 2022-01-03 2231 UNK
Italy 2022-01-10 1501 B.1.1.529
Italy 2022-01-10 1501 B.1.617.2
Italy 2022-01-10 1501 Other
Italy 2022-01-10 1501 UNK
Italy 2022-01-17 2621 B.1.1.529
Italy 2022-01-17 2621 B.1.617.2
Italy 2022-01-17 2621 Other
Italy 2022-01-17 2621 UNK
Italy 2022-01-24 1409 B.1.1.529
Italy 2022-01-24 1409 B.1.617.2
Italy 2022-01-24 1409 Other
Italy 2022-01-24 1409 UNK
Italy 2022-01-31 2937 B.1.1.529
Italy 2022-01-31 2937 B.1.617.2
Italy 2022-01-31 2937 Other
Italy 2022-01-31 2937 UNK
Italy 2022-02-07 1278 B.1.1.529
Italy 2022-02-07 1278 B.1.617.2
Italy 2022-02-07 1278 Other
Italy 2022-02-07 1278 UNK
Italy 2022-02-14 782 B.1.1.529
Italy 2022-02-14 782 B.1.617.2
Italy 2022-02-14 782 Other
Italy 2022-02-14 782 UNK
Italy 2022-02-21 765 B.1.1.529
Italy 2022-02-21 765 B.1.617.2
Italy 2022-02-21 765 Other
Italy 2022-02-21 765 UNK
Italy 2022-02-28 850 B.1.1.529
Italy 2022-02-28 850 B.1.617.2
Italy 2022-02-28 850 Other
Italy 2022-02-28 850 UNK
Italy 2022-03-07 1625 B.1.1.529
Italy 2022-03-07 1625 B.1.617.2
Italy 2022-03-07 1625 Other
Italy 2022-03-07 1625 UNK
Italy 2022-03-14 916 B.1.1.529
Italy 2022-03-14 916 B.1.617.2
Italy 2022-03-14 916 Other
Italy 2022-03-14 916 UNK
Italy 2022-03-21 209 B.1.1.529
Italy 2022-03-21 209 B.1.617.2
Italy 2022-03-21 209 Other
Italy 2022-03-21 209 UNK
Italy 2020-02-24 20 Other
Italy 2020-03-02 381 Other
Italy 2020-03-09 545 B.1.1.529
Italy 2020-03-09 545 B.1.1.7
Italy 2020-03-09 545 Other
Italy 2020-03-16 717 B.1.1.7
Italy 2020-03-16 717 Other
Italy 2020-03-23 706 B.1.1.529
Italy 2020-03-23 706 B.1.1.7
Italy 2020-03-23 706 Other
Italy 2020-03-30 454 B.1.1.529
Italy 2020-03-30 454 B.1.1.7
Italy 2020-03-30 454 Other
Italy 2020-04-06 433 B.1.1.529
Italy 2020-04-06 433 B.1.1.7
Italy 2020-04-06 433 B.1.525
Italy 2020-04-06 433 Other
Italy 2020-04-13 273 B.1.1.529
Italy 2020-04-13 273 B.1.1.7
Italy 2020-04-13 273 B.1.525
Italy 2020-04-13 273 Other
Italy 2020-04-20 166 B.1.1.529
Italy 2020-04-20 166 B.1.1.7
Italy 2020-04-20 166 Other
Italy 2020-04-27 105 B.1.1.7
Italy 2020-04-27 105 B.1.617.2
Italy 2020-04-27 105 Other
Italy 2020-05-04 81 B.1.1.7
Italy 2020-05-04 81 Other
Italy 2020-05-11 34 Other
Italy 2020-05-18 17 B.1.1.7
Italy 2020-05-18 17 B.1.617.2
Italy 2020-05-18 17 Other
Italy 2020-05-25 10 Other
Italy 2020-06-01 7 Other
Italy 2020-06-08 8 B.1.1.7
Italy 2020-06-08 8 Other
Italy 2020-06-15 3 B.1.1.7
Italy 2020-06-15 3 Other
Italy 2020-06-22 5 Other
Italy 2020-06-29 13 B.1.1.7
Italy 2020-06-29 13 Other
Italy 2020-07-06 16 Other
Italy 2020-07-13 14 Other
Italy 2020-07-20 18 Other
Italy 2020-07-27 24 Other
Italy 2020-08-03 63 B.1.1.7
Italy 2020-08-03 63 Other
Italy 2020-08-10 78 B.1.1.7
Italy 2020-08-10 78 Other
Italy 2020-08-17 242 B.1.1.7
Italy 2020-08-17 242 B.1.617.2
Italy 2020-08-17 242 Other
Italy 2020-08-24 274 B.1.617.2
Italy 2020-08-24 274 Other
Italy 2020-08-31 349 B.1.1.7
Italy 2020-08-31 349 B.1.617.2
Italy 2020-08-31 349 Other
Italy 2020-08-31 349 P.1
Italy 2020-09-07 254 B.1.1.529
Italy 2020-09-07 254 B.1.1.7
Italy 2020-09-07 254 Other
Italy 2020-09-14 228 B.1.1.7
Italy 2020-09-14 228 B.1.617.2
Italy 2020-09-14 228 Other
Italy 2020-09-21 235 B.1.617.2
Italy 2020-09-21 235 Other
Italy 2020-09-21 235 P.1
Italy 2020-09-28 308 B.1.1.529
Italy 2020-09-28 308 B.1.1.7
Italy 2020-09-28 308 Other
Italy 2020-09-28 308 P.1
Italy 2020-10-05 391 B.1.1.529
Italy 2020-10-05 391 B.1.1.7
Italy 2020-10-05 391 B.1.617.2
Italy 2020-10-05 391 Other
Italy 2020-10-05 391 P.1
Italy 2020-10-12 572 B.1.1.529
Italy 2020-10-12 572 B.1.1.7
Italy 2020-10-12 572 B.1.617.2
Italy 2020-10-12 572 Other
Italy 2020-10-12 572 P.1
Italy 2020-10-19 678 B.1.1.529
Italy 2020-10-19 678 B.1.1.7
Italy 2020-10-19 678 B.1.351
Italy 2020-10-19 678 B.1.617.2
Italy 2020-10-19 678 Other
Italy 2020-10-19 678 P.1
Italy 2020-10-26 636 B.1.1.529
Italy 2020-10-26 636 B.1.1.7
Italy 2020-10-26 636 B.1.525
Italy 2020-10-26 636 B.1.617.2
Italy 2020-10-26 636 Other
Italy 2020-10-26 636 P.1
Italy 2020-11-02 783 B.1.1.529
Italy 2020-11-02 783 B.1.1.7
Italy 2020-11-02 783 B.1.617.2
Italy 2020-11-02 783 Other
Italy 2020-11-02 783 P.1
Italy 2020-11-09 681 B.1.1.529
Italy 2020-11-09 681 B.1.1.7
Italy 2020-11-09 681 B.1.525
Italy 2020-11-09 681 B.1.617.2
Italy 2020-11-09 681 Other
Italy 2020-11-09 681 P.1
Italy 2020-11-16 745 B.1.1.529
Italy 2020-11-16 745 B.1.1.7
Italy 2020-11-16 745 B.1.617.1
Italy 2020-11-16 745 B.1.617.2
Italy 2020-11-16 745 Other
Italy 2020-11-23 565 B.1.1.529
Italy 2020-11-23 565 B.1.1.7
Italy 2020-11-23 565 B.1.617.2
Italy 2020-11-23 565 Other
Italy 2020-11-23 565 P.1
Italy 2020-11-30 415 B.1.1.529
Italy 2020-11-30 415 B.1.1.7
Italy 2020-11-30 415 B.1.617.2
Italy 2020-11-30 415 Other
Italy 2020-11-30 415 P.1
Italy 2020-12-07 348 B.1.1.529
Italy 2020-12-07 348 B.1.1.7
Italy 2020-12-07 348 B.1.617.2
Italy 2020-12-07 348 Other
Italy 2020-12-14 452 B.1.1.529
Italy 2020-12-14 452 B.1.1.7
Italy 2020-12-14 452 B.1.617.2
Italy 2020-12-14 452 Other
Italy 2020-12-21 458 B.1.1.529
Italy 2020-12-21 458 B.1.1.7
Italy 2020-12-21 458 B.1.617.1
Italy 2020-12-21 458 B.1.617.2
Italy 2020-12-21 458 Other
Italy 2020-12-21 458 P.1
Italy 2020-12-28 502 B.1.1.529
Italy 2020-12-28 502 B.1.1.7
Italy 2020-12-28 502 B.1.617.2
Italy 2020-12-28 502 Other
Italy 2020-12-28 502 P.1
Italy 2021-01-04 749 B.1.1.529
Italy 2021-01-04 749 B.1.1.7
Italy 2021-01-04 749 B.1.617.2
Italy 2021-01-04 749 Other
Italy 2021-01-04 749 P.1
Italy 2021-01-11 549 B.1.1.529
Italy 2021-01-11 549 B.1.1.7
Italy 2021-01-11 549 B.1.617.2
Italy 2021-01-11 549 Other
Italy 2021-01-11 549 P.1
Italy 2021-01-18 658 B.1.1.529
Italy 2021-01-18 658 B.1.1.7
Italy 2021-01-18 658 B.1.617.2
Italy 2021-01-18 658 Other
Italy 2021-01-18 658 P.1
Italy 2021-01-25 520 B.1.1.529
Italy 2021-01-25 520 B.1.1.7
Italy 2021-01-25 520 B.1.351
Italy 2021-01-25 520 B.1.617.2
Italy 2021-01-25 520 Other
Italy 2021-01-25 520 P.1
Italy 2021-02-01 1384 B.1.1.529
Italy 2021-02-01 1384 B.1.1.7
Italy 2021-02-01 1384 B.1.351
Italy 2021-02-01 1384 B.1.525
Italy 2021-02-01 1384 B.1.617.2
Italy 2021-02-01 1384 Other
Italy 2021-02-01 1384 P.1
Italy 2021-02-08 1181 B.1.1.7
Italy 2021-02-08 1181 B.1.351
Italy 2021-02-08 1181 B.1.525
Italy 2021-02-08 1181 B.1.617.2
Italy 2021-02-08 1181 Other
Italy 2021-02-08 1181 P.1
Italy 2021-02-15 1696 B.1.1.529
Italy 2021-02-15 1696 B.1.1.7
Italy 2021-02-15 1696 B.1.1.7+E484K
Italy 2021-02-15 1696 B.1.351
Italy 2021-02-15 1696 B.1.525
Italy 2021-02-15 1696 B.1.617.2
Italy 2021-02-15 1696 Other
Italy 2021-02-15 1696 P.1
Italy 2021-02-22 1349 B.1.1.529
Italy 2021-02-22 1349 B.1.1.7
Italy 2021-02-22 1349 B.1.351
Italy 2021-02-22 1349 B.1.525
Italy 2021-02-22 1349 B.1.617.2
Italy 2021-02-22 1349 Other
Italy 2021-02-22 1349 P.1
Italy 2021-03-01 1794 B.1.1.529
Italy 2021-03-01 1794 B.1.1.7
Italy 2021-03-01 1794 B.1.351
Italy 2021-03-01 1794 B.1.525
Italy 2021-03-01 1794 B.1.617.2
Italy 2021-03-01 1794 Other
Italy 2021-03-01 1794 P.1
Italy 2021-03-08 2028 B.1.1.529
Italy 2021-03-08 2028 B.1.1.7
Italy 2021-03-08 2028 B.1.351
Italy 2021-03-08 2028 B.1.525
Italy 2021-03-08 2028 B.1.617.2
Italy 2021-03-08 2028 Other
Italy 2021-03-08 2028 P.1
Italy 2021-03-15 3318 B.1.1.529
Italy 2021-03-15 3318 B.1.1.7
Italy 2021-03-15 3318 B.1.1.7+E484K
Italy 2021-03-15 3318 B.1.351
Italy 2021-03-15 3318 B.1.525
Italy 2021-03-15 3318 B.1.617.2
Italy 2021-03-15 3318 Other
Italy 2021-03-15 3318 P.1
Italy 2021-03-22 2393 B.1.1.529
Italy 2021-03-22 2393 B.1.1.7
Italy 2021-03-22 2393 B.1.351
Italy 2021-03-22 2393 B.1.525
Italy 2021-03-22 2393 B.1.617.2
Italy 2021-03-22 2393 Other
Italy 2021-03-22 2393 P.1
Italy 2021-03-29 2649 B.1.1.529
Italy 2021-03-29 2649 B.1.1.7
Italy 2021-03-29 2649 B.1.351
Italy 2021-03-29 2649 B.1.525
Italy 2021-03-29 2649 B.1.617.2
Italy 2021-03-29 2649 Other
Italy 2021-03-29 2649 P.1
Italy 2021-04-05 2128 B.1.1.529
Italy 2021-04-05 2128 B.1.1.7
Italy 2021-04-05 2128 B.1.1.7+E484K
Italy 2021-04-05 2128 B.1.351
Italy 2021-04-05 2128 B.1.525
Italy 2021-04-05 2128 B.1.617.2
Italy 2021-04-05 2128 Other
Italy 2021-04-05 2128 P.1
Italy 2021-04-12 2270 B.1.1.7
Italy 2021-04-12 2270 B.1.351
Italy 2021-04-12 2270 B.1.525
Italy 2021-04-12 2270 B.1.617.1
Italy 2021-04-12 2270 B.1.617.2
Italy 2021-04-12 2270 Other
Italy 2021-04-12 2270 P.1
Italy 2021-04-19 3193 B.1.1.529
Italy 2021-04-19 3193 B.1.1.7
Italy 2021-04-19 3193 B.1.351
Italy 2021-04-19 3193 B.1.525
Italy 2021-04-19 3193 B.1.617.2
Italy 2021-04-19 3193 Other
Italy 2021-04-19 3193 P.1
Italy 2021-04-26 1620 B.1.1.7
Italy 2021-04-26 1620 B.1.1.7+E484K
Italy 2021-04-26 1620 B.1.351
Italy 2021-04-26 1620 B.1.525
Italy 2021-04-26 1620 B.1.617.1
Italy 2021-04-26 1620 B.1.617.2
Italy 2021-04-26 1620 Other
Italy 2021-04-26 1620 P.1
Italy 2021-05-03 1720 B.1.1.7
Italy 2021-05-03 1720 B.1.1.7+E484K
Italy 2021-05-03 1720 B.1.351
Italy 2021-05-03 1720 B.1.525
Italy 2021-05-03 1720 B.1.617.1
Italy 2021-05-03 1720 B.1.617.2
Italy 2021-05-03 1720 Other
Italy 2021-05-03 1720 P.1
Italy 2021-05-10 1183 B.1.1.529
Italy 2021-05-10 1183 B.1.1.7
Italy 2021-05-10 1183 B.1.1.7+E484K
Italy 2021-05-10 1183 B.1.351
Italy 2021-05-10 1183 B.1.525
Italy 2021-05-10 1183 B.1.617.1
Italy 2021-05-10 1183 B.1.617.2
Italy 2021-05-10 1183 Other
Italy 2021-05-10 1183 P.1
Italy 2021-05-17 1792 B.1.1.7
Italy 2021-05-17 1792 B.1.1.7+E484K
Italy 2021-05-17 1792 B.1.351
Italy 2021-05-17 1792 B.1.525
Italy 2021-05-17 1792 B.1.617.1
Italy 2021-05-17 1792 B.1.617.2
Italy 2021-05-17 1792 Other
Italy 2021-05-17 1792 P.1
Italy 2021-05-24 827 B.1.1.529
Italy 2021-05-24 827 B.1.1.7
Italy 2021-05-24 827 B.1.1.7+E484K
Italy 2021-05-24 827 B.1.351
Italy 2021-05-24 827 B.1.525
Italy 2021-05-24 827 B.1.617.1
Italy 2021-05-24 827 B.1.617.2
Italy 2021-05-24 827 Other
Italy 2021-05-24 827 P.1
Italy 2021-05-31 869 B.1.1.7
Italy 2021-05-31 869 B.1.1.7+E484K
Italy 2021-05-31 869 B.1.351
Italy 2021-05-31 869 B.1.525
Italy 2021-05-31 869 B.1.617.1
Italy 2021-05-31 869 B.1.617.2
Italy 2021-05-31 869 Other
Italy 2021-05-31 869 P.1
Italy 2021-06-07 971 B.1.1.7
Italy 2021-06-07 971 B.1.1.7+E484K
Italy 2021-06-07 971 B.1.351
Italy 2021-06-07 971 B.1.525
Italy 2021-06-07 971 B.1.617.1
Italy 2021-06-07 971 B.1.617.2
Italy 2021-06-07 971 B.1.617.3
Italy 2021-06-07 971 Other
Italy 2021-06-07 971 P.1
Italy 2021-06-14 871 B.1.1.7
Italy 2021-06-14 871 B.1.1.7+E484K
Italy 2021-06-14 871 B.1.351
Italy 2021-06-14 871 B.1.525
Italy 2021-06-14 871 B.1.617.1
Italy 2021-06-14 871 B.1.617.2
Italy 2021-06-14 871 Other
Italy 2021-06-14 871 P.1
Italy 2021-06-21 1309 B.1.1.7
Italy 2021-06-21 1309 B.1.1.7+E484K
Italy 2021-06-21 1309 B.1.351
Italy 2021-06-21 1309 B.1.525
Italy 2021-06-21 1309 B.1.617.1
Italy 2021-06-21 1309 B.1.617.2
Italy 2021-06-21 1309 Other
Italy 2021-06-21 1309 P.1
Italy 2021-06-28 1650 B.1.1.529
Italy 2021-06-28 1650 B.1.1.7
Italy 2021-06-28 1650 B.1.1.7+E484K
Italy 2021-06-28 1650 B.1.351
Italy 2021-06-28 1650 B.1.525
Italy 2021-06-28 1650 B.1.617.1
Italy 2021-06-28 1650 B.1.617.2
Italy 2021-06-28 1650 Other
Italy 2021-06-28 1650 P.1
Italy 2021-07-05 2585 B.1.1.7
Italy 2021-07-05 2585 B.1.1.7+E484K
Italy 2021-07-05 2585 B.1.525
Italy 2021-07-05 2585 B.1.617.1
Italy 2021-07-05 2585 B.1.617.2
Italy 2021-07-05 2585 B.1.617.3
Italy 2021-07-05 2585 Other
Italy 2021-07-05 2585 P.1
Italy 2021-07-12 2943 B.1.1.529
Italy 2021-07-12 2943 B.1.1.7
Italy 2021-07-12 2943 B.1.351
Italy 2021-07-12 2943 B.1.525
Italy 2021-07-12 2943 B.1.617.1
Italy 2021-07-12 2943 B.1.617.2
Italy 2021-07-12 2943 Other
Italy 2021-07-12 2943 P.1
Italy 2021-07-19 3621 B.1.1.7
Italy 2021-07-19 3621 B.1.1.7+E484K
Italy 2021-07-19 3621 B.1.351
Italy 2021-07-19 3621 B.1.525
Italy 2021-07-19 3621 B.1.617.1
Italy 2021-07-19 3621 B.1.617.2
Italy 2021-07-19 3621 B.1.617.3
Italy 2021-07-19 3621 Other
Italy 2021-07-19 3621 P.1
Italy 2021-07-26 2891 B.1.1.529
Italy 2021-07-26 2891 B.1.1.7
Italy 2021-07-26 2891 B.1.351
Italy 2021-07-26 2891 B.1.525
Italy 2021-07-26 2891 B.1.617.1
Italy 2021-07-26 2891 B.1.617.2
Italy 2021-07-26 2891 B.1.617.3
Italy 2021-07-26 2891 Other
Italy 2021-07-26 2891 P.1
Italy 2021-08-02 2306 B.1.1.529
Italy 2021-08-02 2306 B.1.1.7
Italy 2021-08-02 2306 B.1.617.1
Italy 2021-08-02 2306 B.1.617.2
Italy 2021-08-02 2306 B.1.617.3
Italy 2021-08-02 2306 Other
Italy 2021-08-02 2306 P.1
Italy 2021-08-09 2173 B.1.1.7
Italy 2021-08-09 2173 B.1.1.7+E484K
Italy 2021-08-09 2173 B.1.617.1
Italy 2021-08-09 2173 B.1.617.2
Italy 2021-08-09 2173 Other
Italy 2021-08-09 2173 P.1
Italy 2021-08-16 2171 B.1.1.7
Italy 2021-08-16 2171 B.1.617.1
Italy 2021-08-16 2171 B.1.617.2
Italy 2021-08-16 2171 B.1.617.3
Italy 2021-08-16 2171 Other
Italy 2021-08-16 2171 P.1
Italy 2021-08-23 3327 B.1.1.7
Italy 2021-08-23 3327 B.1.617.1
Italy 2021-08-23 3327 B.1.617.2
Italy 2021-08-23 3327 B.1.617.3
Italy 2021-08-23 3327 Other
Italy 2021-08-23 3327 P.1
Italy 2021-08-30 2404 B.1.1.529
Italy 2021-08-30 2404 B.1.1.7
Italy 2021-08-30 2404 B.1.351
Italy 2021-08-30 2404 B.1.617.1
Italy 2021-08-30 2404 B.1.617.2
Italy 2021-08-30 2404 Other
Italy 2021-09-06 1852 B.1.1.529
Italy 2021-09-06 1852 B.1.1.7
Italy 2021-09-06 1852 B.1.351
Italy 2021-09-06 1852 B.1.617.1
Italy 2021-09-06 1852 B.1.617.2
Italy 2021-09-06 1852 Other
Italy 2021-09-13 1735 B.1.1.529
Italy 2021-09-13 1735 B.1.1.7
Italy 2021-09-13 1735 B.1.617.1
Italy 2021-09-13 1735 B.1.617.2
Italy 2021-09-13 1735 Other
Italy 2021-09-20 1585 B.1.1.7
Italy 2021-09-20 1585 B.1.351
Italy 2021-09-20 1585 B.1.617.1
Italy 2021-09-20 1585 B.1.617.2
Italy 2021-09-20 1585 Other
Italy 2021-09-27 1786 B.1.1.529
Italy 2021-09-27 1786 B.1.1.7
Italy 2021-09-27 1786 B.1.617.1
Italy 2021-09-27 1786 B.1.617.2
Italy 2021-09-27 1786 Other
Italy 2021-10-04 1128 B.1.1.529
Italy 2021-10-04 1128 B.1.1.7
Italy 2021-10-04 1128 B.1.617.1
